Employee_ID,Age,Experience_Years,Education,Department,Job_Level,Performance_Rating,Projects_Completed,Certifications,Weekly_Work_Hours,Remote_Work,City_Tier,Job_Satisfaction,Salary_LPA,Salary_Status
1135,11136,58,37,Bachelor,Sales,10,4.0,35,16,36.5,No,Tier 2,5,2.5,High
1136,11137,50,23,Bachelor,Operations,6,3.2,23,11,39.0,Yes,Tier 1,1,2.42,High
1137,11138,29,9,Master,IT,3,3.5,16,3,42.7,No,Tier 2,3,1.51,Low
1138,11139,54,28,Diploma,Finance,8,4.5,21,13,33.3,No,Tier 3,2,2.5,High
1139,11140,55,34,Bachelor,HR,10,4.0,31,12,46.0,No,Tier 2,1,2.5,High
1140,11141,42,21,High School,IT,7,4.5,16,11,42.5,No,Tier 3,3,2.31,High
1141,11142,44,21,High School,Marketing,6,3.2,19,9,37.8,No,Tier 1,5,2.17,High
1142,11143,37,10,Bachelor,HR,4,3.0,11,5,44.0,No,Tier 3,4,1.46,Low
1143,11144,30,5,Bachelor,Marketing,2,3.0,13,3,35.8,Yes,Tier 2,5,1.05,Low
1144,11145,50,27,Master,Marketing,8,3.2,24,10,42.7,No,Tier 1,5,2.5,High
1145,11146,43,22,Bachelor,Marketing,6,2.8,20,8,34.0,No,Tier 2,2,2.24,High
1146,11147,52,31,PhD,IT,8,3.7,30,11,34.7,No,Tier 3,1,2.5,High
1147,11148,37,16,High School,Sales,6,3.7,16,6,40.7,No,Tier 1,4,1.93,Low
1148,11149,37,13,High School,HR,4,4.4,18,7,39.4,No,Tier 2,3,1.6,Low
1149,11150,34,7,High School,Finance,2,2.4,10,2,44.9,No,Tier 3,4,1.02,Low
1150,11151,29,3,Diploma,Sales,2,2.9,7,4,42.9,Yes,Tier 1,1,1.06,Low
1151,11152,60,34,Bachelor,IT,9,4.0,26,13,53.5,No,Tier 2,2,2.5,High
1152,11153,22,0,Bachelor,Marketing,1,3.6,8,2,41.7,No,Tier 2,1,0.78,Low
1153,11154,45,24,High School,Finance,8,3.5,21,10,30.0,No,Tier 1,3,2.49,High
1154,11155,59,33,PhD,HR,9,4.3,29,14,32.8,Yes,Tier 2,4,2.5,High
1155,11156,29,7,Master,Sales,2,2.8,7,4,37.0,No,Tier 1,5,1.27,Low
1156,11157,42,15,Bachelor,Operations,4,3.0,12,7,59.9,Yes,Tier 2,1,1.88,Low
1157,11158,24,0,High School,Sales,1,2.9,1,3,42.8,No,Tier 1,2,0.63,Low
1158,11159,46,21,Diploma,Finance,6,2.2,20,7,48.5,Yes,Tier 1,2,2.23,High
1159,11160,49,22,Diploma,IT,6,3.6,16,7,48.0,No,Tier 2,4,2.29,High
1160,11161,54,29,Diploma,HR,8,3.2,26,11,36.7,Yes,Tier 1,5,2.5,High
1161,11162,43,17,Bachelor,Finance,5,3.0,19,8,34.0,Yes,Tier 1,3,1.96,Low
1162,11163,57,35,Diploma,Marketing,10,2.9,33,15,46.2,No,Tier 3,5,2.5,High
1163,11164,31,6,Bachelor,HR,2,3.5,9,4,31.9,Yes,Tier 3,4,1.12,Low
1164,11165,26,2,PhD,Sales,1,3.0,2,5,47.9,Yes,Tier 3,5,1.02,Low
1165,11166,38,12,Master,Finance,5,3.6,9,6,42.4,Yes,Tier 2,4,1.87,Low
1166,11167,41,17,PhD,Sales,5,3.8,19,7,46.1,No,Tier 3,5,2.23,High
1167,11168,56,30,Diploma,Sales,8,3.3,26,13,44.5,No,Tier 3,1,2.5,High
1168,11169,58,38,Bachelor,Sales,10,3.3,33,14,44.8,Yes,Tier 1,2,2.5,High
1169,11170,54,34,Bachelor,IT,9,3.6,30,13,43.5,No,Tier 1,4,2.5,High
1170,11171,37,17,High School,Sales,5,3.5,18,6,44.4,Yes,Tier 1,4,1.89,Low
1171,11172,57,32,High School,Marketing,9,4.4,33,10,43.2,No,Tier 2,2,2.5,High
1172,11173,45,21,Master,Marketing,7,3.7,23,9,36.1,No,Tier 3,3,2.46,High
1173,11174,58,34,Bachelor,HR,10,4.2,24,14,41.0,No,Tier 2,4,2.5,High
1174,11175,32,8,Bachelor,Operations,4,3.9,9,7,53.8,No,Tier 2,1,1.64,Low
1175,11176,43,21,Bachelor,Sales,7,2.6,16,8,44.6,Yes,Tier 1,5,2.44,High
1176,11177,42,18,Bachelor,Sales,6,3.1,20,9,48.7,Yes,Tier 1,1,2.21,High
1177,11178,41,19,High School,Finance,5,3.5,18,9,38.1,No,Tier 2,4,2.04,Low
1178,11179,47,27,Bachelor,IT,7,4.1,26,10,38.0,Yes,Tier 3,3,2.5,High
1179,11180,51,31,Diploma,Operations,8,4.8,27,13,37.0,Yes,Tier 1,4,2.5,High
1180,11181,26,1,High School,HR,1,3.2,1,3,36.3,Yes,Tier 3,3,0.55,Low
1181,11182,47,21,PhD,Operations,6,3.5,18,10,34.9,No,Tier 1,2,2.38,High
1182,11183,60,40,Bachelor,Sales,10,4.0,31,17,44.2,No,Tier 2,5,2.5,High
1183,11184,54,28,Master,Finance,9,3.5,22,12,41.2,Yes,Tier 2,1,2.5,High
1184,11185,32,6,Bachelor,IT,2,4.6,4,1,47.4,Yes,Tier 3,3,1.15,Low
1185,11186,27,0,Bachelor,HR,1,2.6,1,2,41.4,No,Tier 1,1,0.67,Low
1186,11187,30,5,Diploma,Operations,2,3.9,4,1,31.0,Yes,Tier 1,2,0.99,Low
1187,11188,37,16,High School,HR,6,3.9,17,7,45.2,No,Tier 1,4,2.07,Low
1188,11189,46,25,Diploma,Sales,8,4.2,24,10,32.8,Yes,Tier 3,3,2.5,High
1189,11190,41,18,Master,HR,5,3.5,18,7,44.1,No,Tier 1,5,2.22,High
1190,11191,48,21,Master,Finance,7,4.1,23,7,39.1,Yes,Tier 1,3,2.5,High
1191,11192,22,0,Bachelor,HR,1,3.3,3,1,44.2,Yes,Tier 2,4,0.75,Low
1192,11193,21,0,Bachelor,Marketing,2,3.0,1,1,35.8,No,Tier 2,4,0.67,Low
1193,11194,56,33,Master,Finance,10,2.9,35,12,46.9,No,Tier 3,5,2.5,High
1194,11195,46,19,High School,Operations,5,2.6,20,8,43.2,No,Tier 3,5,1.84,Low
1195,11196,49,28,Bachelor,IT,9,3.2,26,12,41.3,No,Tier 2,2,2.5,High
1196,11197,41,16,Bachelor,IT,6,3.7,16,6,34.5,Yes,Tier 3,1,2.0,Low
1197,11198,31,10,Master,Sales,3,3.4,12,6,52.1,Yes,Tier 2,3,1.62,Low
1198,11199,60,37,PhD,Sales,10,3.6,32,14,38.5,Yes,Tier 1,2,2.5,High
1199,11200,31,6,Diploma,Marketing,2,4.3,8,5,44.3,Yes,Tier 3,1,1.15,Low
1200,11201,56,33,Master,Operations,10,3.2,31,12,38.3,No,Tier 2,2,2.5,High
1201,11202,59,35,Master,IT,9,5.0,29,16,60.0,No,Tier 1,5,2.5,High
1202,11203,60,33,Diploma,IT,9,4.0,25,13,43.7,No,Tier 2,5,2.5,High
1203,11204,55,29,Bachelor,IT,9,3.4,21,13,39.9,No,Tier 1,4,2.5,High
1204,11205,54,29,Bachelor,IT,9,3.4,28,10,46.0,No,Tier 1,3,2.5,High
1205,11206,44,19,PhD,HR,5,2.8,14,7,46.8,No,Tier 2,3,2.17,High
1206,11207,42,16,Diploma,Operations,6,3.5,17,7,45.0,Yes,Tier 3,3,1.98,Low
1207,11208,25,2,Master,Finance,2,2.1,2,5,41.4,No,Tier 2,2,1.0,Low
1208,11209,53,29,Bachelor,Finance,9,4.3,23,11,45.2,No,Tier 1,2,2.5,High
1209,11210,56,34,Master,Marketing,9,1.7,28,12,42.2,Yes,Tier 3,3,2.5,High
1210,11211,40,14,Bachelor,HR,4,3.5,15,8,42.9,Yes,Tier 1,4,1.85,Low
1211,11212,39,12,Bachelor,IT,4,2.8,9,6,39.1,No,Tier 1,1,1.7,Low
1212,11213,55,34,Master,IT,10,3.0,29,13,35.7,No,Tier 1,2,2.5,High
1213,11214,37,14,Master,Sales,5,3.1,14,5,45.8,Yes,Tier 1,3,1.95,Low
1214,11215,54,28,Master,Sales,8,4.8,22,11,46.0,No,Tier 1,5,2.5,High
1215,11216,29,3,High School,Marketing,1,2.8,9,4,49.5,Yes,Tier 2,2,0.87,Low
1216,11217,46,21,Master,IT,7,4.1,15,9,43.2,No,Tier 3,1,2.46,High
1217,11218,22,1,Diploma,Marketing,2,4.3,3,1,41.9,Yes,Tier 3,2,0.78,Low
1218,11219,29,8,Bachelor,HR,4,2.0,13,3,36.0,Yes,Tier 3,1,1.32,Low
1219,11220,29,2,Bachelor,Finance,2,3.1,1,0,42.8,No,Tier 2,1,0.84,Low
1220,11221,60,39,Bachelor,IT,10,4.5,34,13,44.8,No,Tier 2,2,2.5,High
1221,11222,37,11,Bachelor,Operations,4,2.6,12,5,33.9,No,Tier 3,1,1.49,Low
1222,11223,21,0,PhD,HR,2,4.3,1,1,48.3,Yes,Tier 2,2,1.03,Low
1223,11224,45,25,Diploma,IT,7,3.5,23,10,39.4,No,Tier 2,2,2.5,High
1224,11225,60,37,Master,Operations,10,3.5,34,17,42.0,Yes,Tier 2,4,2.5,High
1225,11226,45,25,Bachelor,Sales,8,3.5,22,10,46.0,Yes,Tier 1,5,2.5,High
1226,11227,59,33,Diploma,Marketing,9,3.7,31,11,43.0,No,Tier 2,1,2.5,High
1227,11228,55,35,Diploma,Sales,10,2.9,32,14,50.0,No,Tier 2,2,2.5,High
1228,11229,23,0,PhD,Finance,2,3.3,2,2,46.1,Yes,Tier 2,1,1.03,Low
1229,11230,57,37,Master,Sales,10,3.7,35,13,42.3,Yes,Tier 1,2,2.5,High
1230,11231,50,29,Master,IT,8,3.6,24,12,30.0,No,Tier 2,2,2.5,High
1231,11232,58,34,PhD,Operations,10,3.7,32,13,48.0,No,Tier 3,2,2.5,High
1232,11233,54,33,Diploma,Sales,9,3.0,28,14,37.1,No,Tier 3,5,2.5,High
1233,11234,32,11,Bachelor,IT,4,3.9,11,3,47.3,No,Tier 1,1,1.66,Low
1234,11235,39,12,Master,Finance,5,3.6,12,6,45.5,No,Tier 1,5,1.85,Low
1235,11236,57,32,Bachelor,Operations,10,2.5,29,14,42.0,No,Tier 2,5,2.5,High
1236,11237,37,12,Bachelor,Sales,4,3.2,7,8,47.8,No,Tier 1,5,1.75,Low
1237,11238,30,10,Bachelor,Marketing,4,2.9,12,3,45.6,Yes,Tier 1,5,1.53,Low
1238,11239,32,6,Bachelor,Marketing,3,2.9,8,3,44.6,No,Tier 1,4,1.29,Low
1239,11240,36,9,Bachelor,Operations,4,3.2,11,4,34.4,Yes,Tier 3,1,1.31,Low
1240,11241,44,23,Diploma,Marketing,6,3.9,23,10,43.2,No,Tier 2,1,2.36,High
1241,11242,39,12,Bachelor,Sales,5,3.1,14,5,36.8,Yes,Tier 2,2,1.63,Low
1242,11243,28,8,Bachelor,Sales,4,3.6,4,3,37.5,No,Tier 2,1,1.36,Low
1243,11244,51,26,Bachelor,Operations,8,3.5,21,10,41.2,No,Tier 2,5,2.5,High
1244,11245,41,17,Diploma,Sales,5,3.0,17,7,50.3,No,Tier 1,3,2.02,Low
1245,11246,37,14,Master,IT,5,3.3,15,7,44.8,No,Tier 2,1,1.92,Low
1246,11247,43,23,High School,Finance,7,4.1,19,8,45.2,Yes,Tier 1,3,2.41,High
1247,11248,57,30,Bachelor,Marketing,8,3.6,29,10,46.9,No,Tier 2,4,2.5,High
1248,11249,36,12,Master,IT,4,3.9,12,7,38.6,Yes,Tier 1,2,1.74,Low
1249,11250,26,3,Bachelor,Operations,2,4.3,8,5,35.1,Yes,Tier 2,2,1.03,Low
1250,11251,28,6,Bachelor,Marketing,3,3.8,11,6,34.2,Yes,Tier 2,2,1.34,Low
1251,11252,45,25,Master,IT,8,2.3,24,10,44.2,Yes,Tier 1,4,2.5,High
1252,11253,38,18,Bachelor,Sales,5,3.7,19,9,47.9,No,Tier 1,5,2.13,High
1253,11254,45,23,Master,Operations,6,3.1,20,8,47.6,No,Tier 1,3,2.46,High
1254,11255,32,10,Master,Operations,4,4.7,13,5,38.8,No,Tier 2,1,1.61,Low
1255,11256,35,15,Bachelor,Marketing,4,3.8,16,6,49.8,Yes,Tier 1,5,2.02,Low
1256,11257,46,24,Bachelor,Sales,8,3.1,21,11,53.2,Yes,Tier 1,2,2.5,High
1257,11258,46,25,Diploma,Marketing,8,3.9,20,11,46.0,Yes,Tier 2,2,2.5,High
1258,11259,52,29,Bachelor,HR,8,3.6,25,14,50.4,Yes,Tier 2,5,2.5,High
1259,11260,30,7,Bachelor,IT,3,2.4,6,4,47.4,Yes,Tier 1,3,1.4,Low
1260,11261,36,13,Bachelor,HR,4,4.1,15,8,41.9,Yes,Tier 2,5,1.74,Low
1261,11262,27,6,Bachelor,IT,2,3.2,11,4,39.7,No,Tier 3,4,1.21,Low
1262,11263,37,11,Bachelor,Finance,4,4.4,14,5,34.9,No,Tier 3,2,1.62,Low
1263,11264,43,21,High School,Operations,6,3.4,26,9,40.8,No,Tier 1,3,2.23,High
1264,11265,46,22,Bachelor,Marketing,7,4.4,19,11,41.8,Yes,Tier 3,1,2.5,High
1265,11266,41,19,Bachelor,Finance,5,3.8,20,8,41.9,No,Tier 2,2,2.13,High
1266,11267,42,22,Master,Finance,7,4.1,18,9,42.4,No,Tier 3,5,2.47,High
1267,11268,27,2,High School,Operations,2,3.2,4,0,31.5,Yes,Tier 2,3,0.72,Low
1268,11269,34,7,Bachelor,Operations,3,3.7,5,4,46.9,Yes,Tier 2,2,1.3,Low
1269,11270,35,8,PhD,IT,3,2.4,11,4,47.5,Yes,Tier 2,1,1.53,Low
1270,11271,27,4,Diploma,HR,3,3.4,5,2,44.9,Yes,Tier 2,1,1.12,Low
1271,11272,29,7,Bachelor,Sales,2,2.5,3,3,37.2,No,Tier 2,5,1.05,Low
1272,11273,28,4,High School,IT,2,2.8,4,1,44.8,Yes,Tier 1,4,0.93,Low
1273,11274,43,23,Bachelor,Sales,6,2.9,26,8,43.1,No,Tier 1,5,2.5,High
1274,11275,49,28,Bachelor,Finance,8,3.9,26,13,45.4,Yes,Tier 1,3,2.5,High
1275,11276,38,12,Bachelor,Sales,4,3.4,15,4,50.8,No,Tier 3,5,1.64,Low
1276,11277,51,30,Bachelor,HR,9,3.5,27,12,42.1,Yes,Tier 2,3,2.5,High
1277,11278,50,26,Master,IT,7,3.4,23,11,43.9,No,Tier 2,4,2.5,High
1278,11279,59,39,Diploma,Operations,10,4.2,34,17,38.7,Yes,Tier 2,5,2.5,High
1279,11280,55,32,High School,HR,10,3.5,29,13,47.6,Yes,Tier 1,1,2.5,High
1280,11281,38,16,Master,HR,5,3.7,13,8,46.5,No,Tier 1,3,2.08,Low
1281,11282,59,39,Bachelor,IT,10,3.1,36,15,44.1,No,Tier 2,3,2.5,High
1282,11283,37,10,Master,Operations,4,4.2,14,5,37.7,Yes,Tier 3,1,1.55,Low
1283,11284,34,8,Bachelor,HR,3,4.3,9,5,39.6,No,Tier 1,5,1.41,Low
1284,11285,51,30,Master,Operations,9,3.5,26,13,33.8,No,Tier 1,4,2.5,High
1285,11286,44,18,Bachelor,Marketing,5,3.1,16,8,39.5,No,Tier 1,2,2.05,Low
1286,11287,55,29,Master,Marketing,8,2.4,31,13,46.5,Yes,Tier 1,5,2.5,High
1287,11288,54,30,Master,Marketing,8,2.9,26,15,45.0,No,Tier 1,5,2.5,High
1288,11289,23,0,Bachelor,Sales,2,2.1,5,2,43.8,Yes,Tier 2,3,0.83,Low
1289,11290,57,35,Diploma,HR,10,2.9,31,13,50.4,Yes,Tier 1,3,2.5,High
1290,11291,60,36,Bachelor,IT,10,3.7,31,13,44.5,Yes,Tier 1,4,2.5,High
1291,11292,46,22,Diploma,IT,7,3.5,19,9,40.1,No,Tier 2,4,2.42,High
1292,11293,43,23,Diploma,Sales,6,5.0,19,11,39.5,No,Tier 3,4,2.42,High
1293,11294,59,32,Bachelor,IT,9,3.3,30,12,41.8,No,Tier 1,1,2.5,High
1294,11295,35,12,Bachelor,Marketing,5,3.2,10,6,40.7,No,Tier 2,2,1.76,Low
1295,11296,24,2,Bachelor,HR,1,4.2,6,2,47.8,No,Tier 1,2,0.95,Low
1296,11297,49,29,Bachelor,IT,9,2.2,26,12,45.1,No,Tier 3,4,2.5,High
1297,11298,42,19,Bachelor,IT,5,2.5,20,7,41.4,No,Tier 2,3,2.1,High
1298,11299,45,19,High School,Finance,5,3.9,17,6,41.6,No,Tier 3,2,1.91,Low
1299,11300,33,13,High School,Finance,4,3.4,16,6,46.5,Yes,Tier 1,5,1.7,Low
1300,11301,38,13,Diploma,Finance,4,3.4,13,8,48.1,No,Tier 2,1,1.69,Low
1301,11302,53,33,Bachelor,HR,9,2.9,36,12,33.8,No,Tier 2,3,2.5,High
1302,11303,36,12,Diploma,Marketing,5,3.7,9,4,42.1,No,Tier 1,1,1.66,Low
1303,11304,22,0,Bachelor,Operations,2,3.0,9,4,43.5,No,Tier 1,5,0.94,Low
1304,11305,55,33,Bachelor,Marketing,9,3.5,29,13,45.7,No,Tier 2,2,2.5,High
1305,11306,54,32,Master,Marketing,10,2.7,29,13,43.6,No,Tier 2,1,2.5,High
1306,11307,50,27,High School,HR,7,3.4,23,10,45.0,No,Tier 1,1,2.5,High
1307,11308,33,9,Bachelor,HR,3,4.8,6,5,41.8,Yes,Tier 2,1,1.41,Low
1308,11309,33,12,Master,Finance,4,3.2,11,7,39.0,Yes,Tier 1,5,1.7,Low
1309,11310,38,18,Master,IT,5,3.4,16,8,46.9,No,Tier 1,3,2.24,High
1310,11311,52,28,PhD,Sales,9,3.4,26,11,47.1,Yes,Tier 2,3,2.5,High
1311,11312,52,27,High School,Sales,7,3.6,27,9,46.3,No,Tier 1,5,2.5,High
1312,11313,55,28,Diploma,Operations,9,3.8,26,12,47.1,Yes,Tier 1,1,2.5,High
1313,11314,59,33,Master,IT,9,3.7,30,12,38.1,No,Tier 1,1,2.5,High
1314,11315,49,26,Bachelor,Operations,7,3.7,25,12,40.5,Yes,Tier 2,4,2.5,High
1315,11316,49,22,Bachelor,Finance,7,3.4,16,9,48.6,No,Tier 2,2,2.47,High
1316,11317,36,16,Master,Operations,5,3.6,12,7,44.8,No,Tier 3,2,1.99,Low
1317,11318,30,8,Master,IT,3,3.4,6,5,43.3,No,Tier 1,3,1.55,Low
1318,11319,50,24,PhD,IT,8,2.3,21,10,41.7,Yes,Tier 2,5,2.5,High
1319,11320,45,18,PhD,Sales,6,5.0,13,10,49.3,No,Tier 1,1,2.49,High
1320,11321,59,38,Master,Finance,10,4.0,32,16,34.1,No,Tier 2,2,2.5,High
1321,11322,40,13,Bachelor,HR,4,2.9,10,4,44.5,Yes,Tier 2,5,1.59,Low
1322,11323,25,0,Master,Operations,1,3.6,4,1,42.7,Yes,Tier 1,5,0.88,Low
1323,11324,21,0,High School,Sales,2,2.6,4,3,36.7,Yes,Tier 2,1,0.69,Low
1324,11325,50,27,Diploma,Operations,8,3.2,24,9,51.1,Yes,Tier 1,5,2.5,High
1325,11326,23,3,Master,Operations,1,2.5,1,1,30.0,Yes,Tier 1,2,0.78,Low
1326,11327,34,11,Bachelor,HR,3,3.5,11,4,43.6,Yes,Tier 1,4,1.49,Low
1327,11328,50,24,Diploma,Finance,8,2.5,23,9,45.6,No,Tier 2,2,2.5,High
1328,11329,24,4,Diploma,IT,3,3.8,8,0,38.1,No,Tier 2,4,1.06,Low
1329,11330,38,14,Master,Marketing,5,3.9,19,5,44.4,No,Tier 1,5,1.99,Low
1330,11331,57,36,Bachelor,Operations,10,3.0,35,11,41.9,No,Tier 1,2,2.5,High
1331,11332,45,21,Master,Marketing,6,3.6,20,10,47.9,No,Tier 1,1,2.46,High
1332,11333,21,0,Diploma,Finance,1,2.9,2,3,60.0,No,Tier 1,5,0.82,Low
1333,11334,35,12,Master,Marketing,4,3.8,11,6,44.7,Yes,Tier 2,1,1.75,Low
1334,11335,29,3,Master,Operations,1,3.1,9,3,46.0,Yes,Tier 2,4,0.96,Low
1335,11336,35,14,Bachelor,HR,5,4.0,15,7,38.1,No,Tier 1,3,1.89,Low
1336,11337,44,17,Bachelor,Marketing,5,2.3,18,6,44.1,No,Tier 1,3,1.96,Low
1337,11338,24,4,Diploma,Finance,3,2.8,5,4,41.1,No,Tier 3,4,0.97,Low
1338,11339,32,12,PhD,Finance,4,2.8,9,6,46.9,Yes,Tier 1,3,1.76,Low
1339,11340,57,32,Bachelor,HR,9,3.6,28,13,35.9,No,Tier 1,5,2.5,High
1340,11341,57,35,PhD,Marketing,9,3.9,30,14,37.6,Yes,Tier 2,5,2.5,High
1341,11342,26,1,Bachelor,Marketing,2,3.7,4,2,48.9,Yes,Tier 2,2,0.95,Low
1342,11343,59,32,Master,IT,9,3.2,27,13,44.0,No,Tier 2,5,2.5,High
1343,11344,44,19,Master,Sales,6,1.7,18,8,49.6,No,Tier 3,3,2.21,High
1344,11345,31,11,Master,Finance,4,3.5,15,5,44.8,No,Tier 1,1,1.7,Low
1345,11346,33,10,PhD,IT,3,4.0,7,5,45.5,No,Tier 2,2,1.69,Low
1346,11347,54,30,Bachelor,Finance,9,5.0,22,12,41.5,No,Tier 1,1,2.5,High
1347,11348,45,19,Diploma,IT,5,3.2,21,7,42.0,No,Tier 2,3,2.09,Low
1348,11349,27,3,Master,Sales,2,3.1,2,3,47.8,Yes,Tier 3,1,1.01,Low
1349,11350,24,0,Master,IT,1,3.7,2,2,42.3,Yes,Tier 2,3,0.89,Low
1350,11351,28,7,Bachelor,Finance,3,3.3,10,5,48.9,No,Tier 2,5,1.38,Low
1351,11352,40,20,Diploma,Marketing,7,4.3,19,6,42.5,Yes,Tier 3,2,2.26,High
1352,11353,49,22,Bachelor,Finance,6,3.0,20,9,37.1,Yes,Tier 1,4,2.37,High
1353,11354,30,3,Bachelor,Operations,1,3.3,6,2,36.6,Yes,Tier 2,3,0.89,Low
1354,11355,54,28,Bachelor,HR,8,4.1,32,10,42.1,No,Tier 3,5,2.5,High
1355,11356,46,23,Bachelor,HR,6,3.7,26,10,47.6,No,Tier 2,1,2.4,High
1356,11357,23,2,Master,Operations,2,4.3,3,0,39.7,No,Tier 1,5,0.97,Low
1357,11358,26,4,Diploma,HR,3,3.2,9,3,46.7,No,Tier 1,1,1.16,Low
1358,11359,25,2,Bachelor,HR,2,4.3,6,2,43.5,Yes,Tier 1,1,1.0,Low
1359,11360,25,0,Bachelor,Sales,2,2.4,3,0,46.0,No,Tier 1,1,0.8,Low
1360,11361,43,20,Diploma,Marketing,6,2.4,17,8,41.6,No,Tier 2,1,2.05,Low
1361,11362,29,6,Master,Marketing,3,4.3,9,3,43.9,Yes,Tier 1,2,1.39,Low
1362,11363,55,31,Master,Finance,8,3.5,27,14,47.7,No,Tier 1,1,2.5,High
1363,11364,40,17,Bachelor,Operations,6,4.1,16,9,42.9,No,Tier 1,2,2.14,High
1364,11365,55,28,Master,IT,8,3.6,23,11,40.4,No,Tier 2,4,2.5,High
1365,11366,38,13,Master,Finance,4,3.5,16,5,33.9,Yes,Tier 2,2,1.75,Low
1366,11367,37,12,Master,Finance,4,2.6,11,6,45.7,No,Tier 2,1,1.72,Low
1367,11368,44,24,Diploma,Finance,7,3.5,20,10,39.1,No,Tier 1,4,2.5,High
1368,11369,23,0,PhD,Finance,1,4.4,5,2,40.4,No,Tier 1,5,0.92,Low
1369,11370,52,28,Bachelor,Marketing,9,3.5,25,10,37.6,Yes,Tier 1,2,2.5,High
1370,11371,55,32,Bachelor,IT,9,3.9,28,12,41.8,No,Tier 1,5,2.5,High
1371,11372,58,36,High School,Finance,10,3.9,34,14,53.5,No,Tier 1,4,2.5,High
1372,11373,33,11,Bachelor,Marketing,4,2.8,15,6,44.8,Yes,Tier 2,2,1.61,Low
1373,11374,45,21,Diploma,Finance,6,4.1,14,9,39.8,Yes,Tier 1,1,2.26,High
1374,11375,29,9,Diploma,HR,4,3.3,10,5,40.7,No,Tier 3,2,1.38,Low
1375,11376,24,4,Bachelor,Finance,3,3.3,3,4,35.8,Yes,Tier 2,1,1.1,Low
1376,11377,34,9,Master,Operations,4,4.9,9,6,37.3,No,Tier 1,3,1.61,Low
1377,11378,57,32,Master,Operations,9,3.9,29,13,36.6,Yes,Tier 2,2,2.5,High
1378,11379,54,33,Bachelor,Finance,9,3.1,29,11,44.4,Yes,Tier 2,2,2.5,High
1379,11380,31,7,Master,Sales,2,3.5,6,5,45.2,No,Tier 2,5,1.3,Low
1380,11381,23,0,Master,HR,1,3.5,1,2,43.4,Yes,Tier 3,5,0.71,Low
1381,11382,48,22,Master,IT,7,4.6,22,9,44.8,No,Tier 1,4,2.5,High
1382,11383,49,25,Diploma,Finance,8,3.5,27,10,39.2,No,Tier 3,1,2.5,High
1383,11384,29,8,Master,IT,4,4.9,4,4,37.3,No,Tier 1,5,1.53,Low
1384,11385,23,0,PhD,HR,2,2.7,2,1,37.2,No,Tier 3,4,0.77,Low
1385,11386,45,21,Master,Finance,7,3.5,22,6,37.0,No,Tier 1,1,2.5,High
1386,11387,54,30,Bachelor,Sales,9,3.0,27,10,44.8,Yes,Tier 1,1,2.5,High
1387,11388,32,7,Bachelor,Marketing,2,3.2,6,3,53.1,No,Tier 2,1,1.28,Low
1388,11389,29,2,Bachelor,Sales,2,3.2,3,0,37.8,Yes,Tier 1,3,0.88,Low
1389,11390,35,14,Bachelor,Sales,5,3.0,15,5,41.3,Yes,Tier 1,1,1.81,Low
1390,11391,60,35,Diploma,Marketing,10,4.6,30,15,44.0,No,Tier 1,4,2.5,High
1391,11392,45,25,Bachelor,Marketing,7,4.4,23,10,41.6,No,Tier 2,1,2.5,High
1392,11393,25,2,Master,Operations,2,3.8,5,1,44.7,Yes,Tier 3,1,0.92,Low
1393,11394,31,6,Master,Marketing,3,3.2,6,3,40.1,Yes,Tier 2,4,1.25,Low
1394,11395,54,33,Diploma,Finance,9,3.1,31,14,39.6,No,Tier 3,2,2.5,High
1395,11396,44,22,PhD,IT,7,4.0,19,10,42.1,Yes,Tier 2,1,2.5,High
1396,11397,35,15,Bachelor,Operations,4,3.7,12,7,44.6,No,Tier 1,4,1.91,Low
1397,11398,58,36,Master,Operations,10,3.4,37,15,49.4,No,Tier 1,5,2.5,High
1398,11399,28,2,Master,IT,2,3.9,4,1,44.9,Yes,Tier 2,4,1.15,Low
1399,11400,25,0,Master,Operations,2,4.1,1,2,41.7,Yes,Tier 1,3,0.96,Low
1400,11401,46,26,PhD,Marketing,7,3.4,27,8,47.2,No,Tier 1,5,2.5,High
1401,11402,38,15,Bachelor,Sales,5,3.0,18,6,48.0,No,Tier 2,2,1.93,Low
1402,11403,26,1,Master,HR,2,2.6,5,2,41.5,Yes,Tier 2,2,0.89,Low
1403,11404,57,34,Diploma,Marketing,9,3.7,32,11,42.3,Yes,Tier 1,4,2.5,High
1404,11405,33,6,Master,Sales,2,4.9,13,4,40.9,Yes,Tier 3,4,1.31,Low
1405,11406,48,24,Master,Sales,8,2.8,20,10,47.1,Yes,Tier 2,1,2.5,High
1406,11407,25,3,Master,Operations,1,4.2,6,4,43.4,No,Tier 2,1,1.06,Low
1407,11408,33,13,Bachelor,Finance,5,3.1,18,9,36.0,No,Tier 3,3,1.82,Low
1408,11409,37,14,Master,Finance,5,3.2,20,7,45.0,No,Tier 1,1,2.03,Low
1409,11410,60,39,Diploma,Operations,10,4.1,33,14,50.4,No,Tier 2,4,2.5,High
1410,11411,52,29,High School,Operations,9,3.3,31,9,50.8,Yes,Tier 3,4,2.5,High
1411,11412,49,28,Master,IT,8,3.7,27,11,40.6,Yes,Tier 2,1,2.5,High
1412,11413,23,0,Bachelor,IT,2,3.6,7,2,39.5,No,Tier 2,3,0.96,Low
1413,11414,60,40,Master,HR,10,3.1,37,13,52.5,No,Tier 1,4,2.5,High
